,lKey,cKey,StartDate,StartTime,tMidnightSecs,tStartSecs,tStopSecs,tStart,tStop,Duration,Msn,AcId,AcType,PC,WC,Bcn,OT,Airline,CT,Orig,EstOrig,TOFRwy,Dest,EstDest,LNDRwy,ATAThdArr,tON,FacName,equipList,pKey
7226,85681,LAX+ASDEX_20220102_064826_85681,01/02/2022,06:38:54,1641081600.0,1641105534.0,1641106106.0,23934.0,24506.0,572.0,121909,VIV518,A20N,J,L,3275,A,VIV,AC,,,,LAX,LAX,25L,24065.0,24087.0,MODE_S,F/,85681_VIV518
7227,85683,LAX+ASDEX_20220102_065117_85683,01/02/2022,06:41:53,1641081600.0,1641105713.0,1641106277.0,24113.0,24677.0,564.0,121911,CMP302,B39M,J,L,7357,A,CMP,AC,,,,LAX,LAX,25L,24239.0,24258.0,LAX,F/,85683_CMP302
7228,85688,LAX+ASDEX_20220102_065353_85688,01/02/2022,06:46:41,1641081600.0,1641106001.0,1641106433.0,24401.0,24833.0,432.0,121917,AAL1041,B788,J,H,3320,A,AAL,AC,,,,LAX,LAX,25L,24531.0,24554.0,LAX,B/,85688_AAL1041
7229,85691,LAX+ASDEX_20220102_065731_85691,01/02/2022,06:50:47,1641081600.0,1641106247.0,1641106651.0,24647.0,25051.0,404.0,121920,SWA1056,B38M,J,L,3234,A,SWA,AC,,,,LAX,LAX,24R,24793.0,24812.0,LAX,F/,85691_SWA1056
7230,85696,LAX+ASDEX_20220102_070039_85696,01/02/2022,06:54:48,1641081600.0,1641106488.0,1641106839.0,24888.0,25239.0,351.0,121925,AAL2236,B738,J,L,5611,A,AAL,AC,,,,LAX,LAX,25L,25008.0,25032.0,SMRADSB,F/,85696_AAL2236
7231,85703,LAX+ASDEX_20220102_070541_85703,01/02/2022,06:56:12,1641081600.0,1641106572.0,1641107141.0,24972.0,25541.0,569.0,121932,AAL266,A21N,J,L,2620,A,AAL,AC,,,,LAX,LAX,25L,25108.0,25130.0,LAX,F/,85703_AAL266
7232,85704,LAX+ASDEX_20220102_070633_85704,01/02/2022,06:58:05,1641081600.0,1641106685.0,1641107193.0,25085.0,25593.0,508.0,121933,VIV146,A320,J,L,3267,A,VIV,AC,,,,LAX,LAX,25L,25212.0,25241.0,LAX,F/,85704_VIV146
7233,85708,LAX+ASDEX_20220102_070745_85708,01/02/2022,06:58:00,1641081600.0,1641106680.0,1641107265.0,25080.0,25665.0,585.0,121937,SWA1388,B738,J,L,2652,A,SWA,AC,,,,LAX,LAX,24R,25222.0,25240.0,LAX,F/,85708_SWA1388
7234,85710,LAX+ASDEX_20220102_070900_85710,01/02/2022,07:00:04,1641081600.0,1641106804.0,1641107340.0,25204.0,25740.0,536.0,121939,UAL482,B39M,J,L,2642,A,UAL,AC,,,,LAX,LAX,25L,25326.0,25349.0,LAX,F/,85710_UAL482
7235,85711,LAX+ASDEX_20220102_070938_85711,01/02/2022,07:00:44,1641081600.0,1641106844.0,1641107378.0,25244.0,25778.0,534.0,121940,SWA4369,B738,J,L,2372,A,SWA,AC,,,,LAX,LAX,24R,25381.0,25402.0,LAX,F/,85711_SWA4369
7236,85715,LAX+ASDEX_20220102_071634_85715,01/02/2022,07:07:21,1641081600.0,1641107241.0,1641107794.0,25641.0,26194.0,553.0,121944,VOI900,A20N,J,L,7323,A,VOI,AC,,,,LAX,LAX,25L,25770.0,25791.0,MODE_S,F/,85715_VOI900
7237,85722,LAX+ASDEX_20220102_072306_85722,01/02/2022,07:16:11,1641081600.0,1641107771.0,1641108186.0,26171.0,26586.0,415.0,121951,NKS1072,A319,J,L,1671,A,NKS,AC,,,,LAX,LAX,25L,26316.0,26336.0,LAX,F/,85722_NKS1072
7238,85724,LAX+ASDEX_20220102_072525_85724,01/02/2022,07:18:30,1641081600.0,1641107910.0,1641108325.0,26310.0,26725.0,415.0,121953,NKS867,A319,J,L,6206,A,NKS,AC,,,,LAX,LAX,25L,26444.0,26466.0,LAX,F/,85724_NKS867
7239,85725,LAX+ASDEX_20220102_073142_85725,01/02/2022,07:20:34,1641081600.0,1641108034.0,1641108702.0,26434.0,27102.0,668.0,121954,AAL2289,B772,J,H,2120,A,AAL,AC,,,,LAX,LAX,25L,26561.0,26581.0,LAX,B/,85725_AAL2289
7240,85731,LAX+ASDEX_20220102_073418_85731,01/02/2022,07:21:38,1641081600.0,1641108098.0,1641108858.0,26498.0,27258.0,760.0,121960,ASA1298,A320,J,L,6607,A,ASA,AC,,,,LAX,LAX,25L,26917.0,26944.0,LAX,F/,85731_ASA1298
7241,85733,LAX+ASDEX_20220102_073611_85733,01/02/2022,07:24:42,1641081600.0,1641108282.0,1641108971.0,26682.0,27371.0,689.0,121962,AAL212,A21N,J,L,2660,A,AAL,AC,,,,LAX,LAX,25L,26816.0,26844.0,LAX,F/,85733_AAL212
7242,85735,LAX+ASDEX_20220102_073646_85735,01/02/2022,07:29:54,1641081600.0,1641108594.0,1641109006.0,26994.0,27406.0,412.0,121964,NKS889,A320,J,L,7275,A,NKS,AC,,,,LAX,LAX,25L,27125.0,27150.0,LAX,F/,85735_NKS889
7243,85738,LAX+ASDEX_20220102_074008_85738,01/02/2022,07:09:46,1641081600.0,1641107386.0,1641109208.0,25786.0,27608.0,1822.0,121967,DAL2212,A321,J,L,3622,A,DAL,AC,,,,LAX,LAX,24R,25935.0,25959.0,LAX,F/,85738_DAL2212
7244,85740,LAX+ASDEX_20220102_073921_85740,01/02/2022,07:23:06,1641081600.0,1641108186.0,1641109161.0,26586.0,27561.0,975.0,121969,VOI914,A321,J,L,3212,A,VOI,AC,,,,LAX,LAX,25L,26721.0,26747.0,MODE_S,F/,85740_VOI914
7245,85742,LAX+ASDEX_20220102_074002_85742,01/02/2022,07:27:37,1641081600.0,1641108457.0,1641109202.0,26857.0,27602.0,745.0,121971,HAL2,A332,J,H,2635,A,HAL,AC,,,,LAX,LAX,24R,27013.0,27032.0,LAX,B/,85742_HAL2
7246,85746,LAX+ASDEX_20220102_074649_85746,01/02/2022,07:35:03,1641081600.0,1641108903.0,1641109609.0,27303.0,28009.0,706.0,121975,GTI8627,B744,J,H,4162,A,GTI,AC,,,,LAX,LAX,25L,27418.0,27447.0,MODE_S,B/,85746_GTI8627
7247,85747,LAX+ASDEX_20220102_074641_85747,01/02/2022,07:37:40,1641081600.0,1641109060.0,1641109601.0,27460.0,28001.0,541.0,121977,AAY1426,A319,J,L,2354,A,AAY,AC,,,,LAX,LAX,25L,27603.0,27630.0,MODE_S,F/,85747_AAY1426
7248,85749,LAX+ASDEX_20220102_075425_85749,01/02/2022,07:12:45,1641081600.0,1641107565.0,1641110065.0,25965.0,28465.0,2500.0,121979,JBU358,A321,J,L,4762,A,JBU,AC,,,,LAX,LAX,25L,26087.0,26114.0,LAX,F/,85749_JBU358
7249,85751,LAX+ASDEX_20220102_075040_85751,01/02/2022,07:36:46,1641081600.0,1641109006.0,1641109840.0,27406.0,28240.0,834.0,121981,ACA558,B38M,J,L,7044,A,ACA,AC,,,,LAX,LAX,24R,27555.0,27578.0,LAX,F/,85751_ACA558
7250,85759,LAX+ASDEX_20220102_075742_85759,01/02/2022,07:04:30,1641081600.0,1641107070.0,1641110262.0,25470.0,28662.0,3192.0,121989,DAL383,A321,J,L,2572,A,DAL,AC,,,,LAX,LAX,24R,25616.0,25642.0,LAX,F/,85759_DAL383
7251,85763,LAX+ASDEX_20220102_075821_85763,01/02/2022,07:50:54,1641081600.0,1641109854.0,1641110301.0,28254.0,28701.0,447.0,121993,ASA846,B738,J,L,2667,A,ASA,AC,,,,LAX,LAX,25L,28380.0,28394.0,LAX,F/,85763_ASA846
7252,7,LAX+ASDEX_20220301_080029_7,03/01/2022,07:37:47,1646092800.0,1646120267.0,1646121629.0,27467.0,28829.0,1362.0,2735,CKS656,B744,J,H,4136,A,CKS,AC,,,,LAX,LAX,25L,27585.0,27619.0,LAX,B/,7_CKS656
7253,9,LAX+ASDEX_20220301_080343_9,03/01/2022,07:46:45,1646092800.0,1646120805.0,1646121823.0,28005.0,29023.0,1018.0,2737,NKS267,A20N,J,L,1773,A,NKS,AC,,,,LAX,LAX,25L,28145.0,28168.0,LAX,F/,9_NKS267
7254,14,LAX+ASDEX_20220301_080655_14,03/01/2022,07:54:08,1646092800.0,1646121248.0,1646122015.0,28448.0,29215.0,767.0,2742,SWA2508,B737,J,L,2523,A,SWA,AC,,,,LAX,LAX,06R,28978.0,29001.0,LAX,F/,14_SWA2508
7255,19,LAX+ASDEX_20220301_080934_19,03/01/2022,07:57:43,1646092800.0,1646121463.0,1646122174.0,28663.0,29374.0,711.0,2747,ASA370,A320,J,L,3522,A,ASA,AC,,,,LAX,LAX,06R,28814.0,28834.0,LAX,F/,19_ASA370
7256,27,LAX+ASDEX_20220301_081539_27,03/01/2022,08:03:03,1646092800.0,1646121783.0,1646122539.0,28983.0,29739.0,756.0,2756,AAL117,A321,J,L,1527,A,AAL,AC,,,,LAX,LAX,06R,29127.0,29151.0,LAX,F/,27_AAL117
7257,34,LAX+ASDEX_20220301_082014_34,03/01/2022,08:08:09,1646092800.0,1646122089.0,1646122814.0,29289.0,30014.0,725.0,2763,AAL185,A321,J,L,1764,A,AAL,AC,,,,LAX,LAX,06R,29433.0,29456.0,LAX,F/,34_AAL185
7258,35,LAX+ASDEX_20220301_082123_35,03/01/2022,08:10:12,1646092800.0,1646122212.0,1646122883.0,29412.0,30083.0,671.0,2764,JBU1079,A320,J,L,4662,A,JBU,AC,,,,LAX,LAX,06R,29561.0,29582.0,LAX,F/,35_JBU1079
7259,37,LAX+ASDEX_20220301_082605_37,03/01/2022,08:05:30,1646092800.0,1646121930.0,1646123165.0,29130.0,30365.0,1235.0,2766,ATN1817,B763,J,H,6672,A,ATN,AC,,,,LAX,LAX,06R,29282.0,29299.0,LAX,C/,37_ATN1817
7260,41,LAX+ASDEX_20220301_082817_41,03/01/2022,08:22:43,1646092800.0,1646122963.0,1646123297.0,30163.0,30497.0,334.0,2770,SWA1790,B38M,J,L,6544,A,SWA,AC,,,,LAX,LAX,06R,30305.0,30331.0,LAX,F/,41_SWA1790
7261,47,LAX+ASDEX_20220301_083854_47,03/01/2022,08:25:52,1646092800.0,1646123152.0,1646123934.0,30352.0,31134.0,782.0,2776,UAL2306,B752,J,F,552,A,UAL,AC,,,,LAX,LAX,06R,30513.0,30534.0,LAX,E/,47_UAL2306
7262,51,LAX+ASDEX_20220301_084134_51,03/01/2022,08:28:30,1646092800.0,1646123310.0,1646124094.0,30510.0,31294.0,784.0,2780,NKS339,A20N,J,L,1422,A,NKS,AC,,,,LAX,LAX,06R,30663.0,30685.0,LAX,F/,51_NKS339
7263,53,LAX+ASDEX_20220301_084257_53,03/01/2022,08:32:00,1646092800.0,1646123520.0,1646124177.0,30720.0,31377.0,657.0,2782,JBU2886,A321,J,L,1426,A,JBU,AC,,,,LAX,LAX,06R,30859.0,30884.0,SMRADSB,F/,53_JBU2886
7264,55,LAX+ASDEX_20220301_084408_55,03/01/2022,08:34:44,1646092800.0,1646123684.0,1646124248.0,30884.0,31448.0,564.0,2784,JBU1723,A321,J,L,1774,A,JBU,AC,,,,LAX,LAX,06R,31034.0,31054.0,LAX,F/,55_JBU1723
7265,57,LAX+ASDEX_20220301_084253_57,03/01/2022,08:37:00,1646092800.0,1646123820.0,1646124173.0,31020.0,31373.0,353.0,2786,SWA1395,B738,J,L,2661,A,SWA,AC,,,,LAX,LAX,06R,31157.0,31180.0,LAX,F/,57_SWA1395
7266,65,LAX+ASDEX_20220301_085437_65,03/01/2022,08:39:42,1646092800.0,1646123982.0,1646124877.0,31182.0,32077.0,895.0,2794,GTI8763,B744,J,H,1463,A,GTI,AC,,,,LAX,LAX,06R,31309.0,31334.0,SMR,B/,65_GTI8763
7267,67,LAX+ASDEX_20220301_085507_67,03/01/2022,08:44:07,1646092800.0,1646124247.0,1646124907.0,31447.0,32107.0,660.0,2796,SKW5383,CRJ2,J,L,3373,A,SKW,AC,,,,LAX,LAX,06R,31600.0,31622.0,LAX,G/,67_SKW5383
7268,68,LAX+ASDEX_20220301_085855_68,03/01/2022,08:46:38,1646092800.0,1646124398.0,1646125135.0,31598.0,32335.0,737.0,2797,NKS1301,A20N,J,L,7246,A,NKS,AC,,,,LAX,LAX,06R,31761.0,31781.0,LAX,F/,68_NKS1301
7269,72,LAX+ASDEX_20220301_090504_72,03/01/2022,08:49:02,1646092800.0,1646124542.0,1646125504.0,31742.0,32704.0,962.0,2801,NKS706,A319,J,L,5763,A,NKS,AC,,,,LAX,LAX,06R,31913.0,31933.0,SMRADSB,F/,72_NKS706
7270,75,LAX+ASDEX_20220301_090910_75,03/01/2022,08:54:32,1646092800.0,1646124872.0,1646125750.0,32072.0,32950.0,878.0,2804,JBU1387,A321,J,L,3563,A,JBU,AC,,,,LAX,LAX,06R,32224.0,32245.0,LAX,F/,75_JBU1387
7271,80,LAX+ASDEX_20220301_091529_80,03/01/2022,08:55:39,1646092800.0,1646124939.0,1646126129.0,32139.0,33329.0,1190.0,2809,AAL302,A321,J,L,2621,A,AAL,AC,,,,LAX,LAX,06R,32695.0,32717.0,LAX,F/,80_AAL302
7272,92,LAX+ASDEX_20220301_094007_92,03/01/2022,09:22:13,1646092800.0,1646126533.0,1646127607.0,33733.0,34807.0,1074.0,2821,GTI096,B77L,J,H,1473,A,GTI,AC,,,,LAX,LAX,06R,33864.0,33875.0,LAX,B/,92_GTI096
7273,93,LAX+ASDEX_20220301_094328_93,03/01/2022,09:25:08,1646092800.0,1646126708.0,1646127808.0,33908.0,35008.0,1100.0,2822,CSN443,B77L,J,H,1472,A,CSN,AC,,,,LAX,LAX,06R,34040.0,34050.0,MODE_S,B/,93_CSN443
7274,94,LAX+ASDEX_20220301_095056_94,03/01/2022,09:13:30,1646092800.0,1646126010.0,1646128256.0,33210.0,35456.0,2246.0,2823,JBU1523,A321,J,L,3371,A,JBU,AC,,,,LAX,LAX,06R,33362.0,33387.0,LAX,F/,94_JBU1523
7275,95,LAX+ASDEX_20220301_094448_95,03/01/2022,09:28:02,1646092800.0,1646126882.0,1646127888.0,34082.0,35088.0,1006.0,2824,TNO300,B762,J,H,3204,A,TNO,AC,,,,LAX,LAX,06R,34226.0,34254.0,MODE_S,C/,95_TNO300
7276,98,LAX+ASDEX_20220301_095320_98,03/01/2022,09:47:01,1646092800.0,1646128021.0,1646128400.0,35221.0,35600.0,379.0,2827,UAL2514,B738,J,L,3561,A,UAL,AC,,,,LAX,LAX,07L,35378.0,35410.0,LAX,F/,98_UAL2514
7277,108,LAX+ASDEX_20220301_100650_108,03/01/2022,09:53:24,1646092800.0,1646128404.0,1646129210.0,35604.0,36410.0,806.0,2837,ATN3496,B763,J,H,6663,A,ATN,AC,,,,LAX,LAX,07L,36192.0,36225.0,MODE_S,C/,108_ATN3496
7278,116,LAX+ASDEX_20220301_102611_116,03/01/2022,10:12:29,1646092800.0,1646129549.0,1646130371.0,36749.0,37571.0,822.0,2845,EVA620,B77L,J,H,1111,A,EVA,AC,,,,LAX,LAX,06R,36880.0,36890.0,LAX,B/,116_EVA620
7279,125,LAX+ASDEX_20220301_103503_125,03/01/2022,10:15:47,1646092800.0,1646129747.0,1646130903.0,36947.0,38103.0,1156.0,2854,NCA108,B748,J,H,1112,A,NCA,AC,,,,LAX,LAX,06R,37068.0,37098.0,LAX,B/,125_NCA108
7280,126,LAX+ASDEX_20220301_103715_126,03/01/2022,10:27:49,1646092800.0,1646130469.0,1646131035.0,37669.0,38235.0,566.0,2855,FDX1855,B752,J,F,3277,A,FDX,AC,,,,LAX,LAX,07L,37824.0,37850.0,LAX,E/,126_FDX1855
7281,134,LAX+ASDEX_20220301_105249_134,03/01/2022,10:46:11,1646092800.0,1646131571.0,1646131969.0,38771.0,39169.0,398.0,2864,FDX1876,B763,J,H,3372,A,FDX,AC,,,,LAX,LAX,07L,38912.0,38940.0,LAX,C/,134_FDX1876
7282,143,LAX+ASDEX_20220301_111639_143,03/01/2022,10:57:29,1646092800.0,1646132249.0,1646133399.0,39449.0,40599.0,1150.0,2873,GTI752,B77L,J,H,7424,A,GTI,AC,,,,LAX,LAX,06R,39571.0,39580.0,MODE_S,B/,143_GTI752
7283,147,LAX+ASDEX_20220301_114018_147,03/01/2022,11:24:07,1646092800.0,1646133847.0,1646134818.0,41047.0,42018.0,971.0,2877,AAR284,B744,J,H,1126,A,AAR,AC,,,,LAX,LAX,06R,41175.0,41210.0,LAX,B/,147_AAR284
7284,153,LAX+ASDEX_20220301_115707_153,03/01/2022,11:35:00,1646092800.0,1646134500.0,1646135827.0,41700.0,43027.0,1327.0,2883,FDX1026,B763,J,H,1106,A,FDX,AC,,,,LAX,LAX,06R,42332.0,42356.0,LAX,C/,153_FDX1026
7285,161,LAX+ASDEX_20220301_120944_161,03/01/2022,11:54:44,1646092800.0,1646135684.0,1646136584.0,42884.0,43784.0,900.0,2891,FDX1869,B763,J,H,3311,A,FDX,AC,,,,LAX,LAX,06R,43026.0,43049.0,LAX,C/,161_FDX1869
7286,164,LAX+ASDEX_20220301_121825_164,03/01/2022,11:47:52,1646092800.0,1646135272.0,1646137105.0,42472.0,44305.0,1833.0,2895,PAC212,B744,J,H,1133,A,PAC,AC,,,,LAX,LAX,06R,42590.0,42619.0,LAX,B/,164_PAC212
7287,165,LAX+ASDEX_20220301_121442_165,03/01/2022,11:52:48,1646092800.0,1646135568.0,1646136882.0,42768.0,44082.0,1314.0,2896,UPS910,B752,J,F,1374,A,UPS,AC,,,,LAX,LAX,06R,43426.0,43448.0,SMRADSB,E/,165_UPS910
7288,177,LAX+ASDEX_20220301_124715_177,03/01/2022,12:34:08,1646092800.0,1646138048.0,1646138835.0,45248.0,46035.0,787.0,2908,FDX1151,B763,J,H,2247,A,FDX,AC,,,,LAX,LAX,06R,45382.0,45409.0,LAX,C/,177_FDX1151
7289,183,LAX+ASDEX_20220301_125410_183,03/01/2022,12:45:59,1646092800.0,1646138759.0,1646139250.0,45959.0,46450.0,491.0,2914,DAL448,B752,J,F,2735,A,DAL,AC,,,,LAX,LAX,06R,46095.0,46120.0,LAX,E/,183_DAL448
7290,185,LAX+ASDEX_20220301_130348_185,03/01/2022,12:42:16,1646092800.0,1646138536.0,1646139828.0,45736.0,47028.0,1292.0,2916,FDX1742,B763,J,H,6603,A,FDX,AC,,,,LAX,LAX,06R,46265.0,46292.0,LAX,C/,185_FDX1742
7291,189,LAX+ASDEX_20220301_130601_189,03/01/2022,12:42:22,1646092800.0,1646138542.0,1646139961.0,45742.0,47161.0,1419.0,2920,CAO1051,B77L,J,H,1140,A,CAO,AC,,,,LAX,LAX,06R,45868.0,45877.0,LAX,B/,189_CAO1051
7292,192,LAX+ASDEX_20220301_131308_192,03/01/2022,12:53:35,1646092800.0,1646139215.0,1646140388.0,46415.0,47588.0,1173.0,2923,UPS904,B763,J,H,1060,A,UPS,AC,,,,LAX,LAX,06R,47001.0,47024.0,LAX,C/,192_UPS904
7293,196,LAX+ASDEX_20220301_132031_196,03/01/2022,13:10:10,1646092800.0,1646140210.0,1646140831.0,47410.0,48031.0,621.0,2927,N52JT,CL30,J,S,4704,A,GA.N,GA,,,,LAX,LAX,06R,47529.0,47552.0,LAX,H/,196_N52JT
7294,197,LAX+ASDEX_20220301_131825_197,03/01/2022,13:12:48,1646092800.0,1646140368.0,1646140705.0,47568.0,47905.0,337.0,2928,DAL331,B752,J,F,2743,A,DAL,AC,,,,LAX,LAX,06R,47705.0,47731.0,LAX,E/,197_DAL331
7295,201,LAX+ASDEX_20220301_132549_201,03/01/2022,13:16:16,1646092800.0,1646140576.0,1646141149.0,47776.0,48349.0,573.0,2932,UAL1110,B39M,J,L,2752,A,UAL,AC,,,,LAX,LAX,06R,47898.0,47919.0,LAX,F/,201_UAL1110
7296,206,LAX+ASDEX_20220301_133345_206,03/01/2022,13:25:35,1646092800.0,1646141135.0,1646141625.0,48335.0,48825.0,490.0,2937,HAL4,A332,J,H,2742,A,HAL,AC,,,,LAX,LAX,06R,48464.0,48481.0,MODE_S,B/,206_HAL4
7297,209,LAX+ASDEX_20220301_133359_209,03/01/2022,13:28:33,1646092800.0,1646141313.0,1646141639.0,48513.0,48839.0,326.0,2940,DAL523,B752,J,F,2744,A,DAL,AC,,,,LAX,LAX,06R,48636.0,48661.0,SMRADSB,E/,209_DAL523
7298,214,LAX+ASDEX_20220301_133459_214,03/01/2022,13:23:03,1646092800.0,1646140983.0,1646141699.0,48183.0,48899.0,716.0,2945,FDX1404,A306,J,H,1536,A,FDX,AC,,,,LAX,LAX,06R,48318.0,48341.0,LAX,C/,214_FDX1404
7299,217,LAX+ASDEX_20220301_134314_217,03/01/2022,13:28:55,1646092800.0,1646141335.0,1646142194.0,48535.0,49394.0,859.0,2948,ELY005,B789,J,H,2166,A,ELY,AC,,,,LAX,LAX,06R,49096.0,49120.0,LAX,B/,217_ELY005
7300,218,LAX+ASDEX_20220301_134443_218,03/01/2022,13:33:35,1646092800.0,1646141615.0,1646142283.0,48815.0,49483.0,668.0,2949,AAL298,A21N,J,L,2750,A,AAL,AC,,,,LAX,LAX,06R,48937.0,48958.0,LAX,F/,218_AAL298
7301,220,LAX+ASDEX_20220301_134638_220,03/01/2022,13:39:36,1646092800.0,1646141976.0,1646142398.0,49176.0,49598.0,422.0,2951,DAL332,B752,J,F,2754,A,DAL,AC,,,,LAX,LAX,06R,49304.0,49328.0,SMRADSB,E/,220_DAL332
7302,232,LAX+ASDEX_20220301_135607_232,03/01/2022,13:41:50,1646092800.0,1646142110.0,1646142967.0,49310.0,50167.0,857.0,2964,FDX1585,B763,J,H,1653,A,FDX,AC,,,,LAX,LAX,06R,49456.0,49477.0,LAX,C/,232_FDX1585
7303,242,LAX+ASDEX_20220301_140927_242,03/01/2022,14:00:58,1646092800.0,1646143258.0,1646143767.0,50458.0,50967.0,509.0,2975,UAL842,B789,J,H,1457,A,UAL,AC,,,,LAX,LAX,06R,50581.0,50606.0,LAX,B/,242_UAL842
7304,248,LAX+ASDEX_20220301_141517_248,03/01/2022,13:58:06,1646092800.0,1646143086.0,1646144117.0,50286.0,51317.0,1031.0,2981,UAL534,B77W,J,H,2756,A,UAL,AC,,,,LAX,LAX,06R,50407.0,50433.0,LAX,B/,248_UAL534
7305,251,LAX+ASDEX_20220301_141810_251,03/01/2022,14:04:01,1646092800.0,1646143441.0,1646144290.0,50641.0,51490.0,849.0,2984,AAL72,B789,J,H,1560,A,AAL,AC,,,,LAX,LAX,06R,50773.0,50796.0,LAX,B/,251_AAL72
7306,253,LAX+ASDEX_20220301_142057_253,03/01/2022,14:02:35,1646092800.0,1646143355.0,1646144457.0,50555.0,51657.0,1102.0,2987,AAL2493,A320,J,L,757,A,AAL,AC,,,,LAX,LAX,06R,51171.0,51196.0,LAX,F/,253_AAL2493
7307,257,LAX+ASDEX_20220301_142515_257,03/01/2022,14:06:21,1646092800.0,1646143581.0,1646144715.0,50781.0,51915.0,1134.0,2991,UAL1841,A320,J,L,770,A,UAL,AC,,,,LAX,LAX,06R,50911.0,50934.0,LAX,F/,257_UAL1841
7308,259,LAX+ASDEX_20220301_141930_259,03/01/2022,14:08:22,1646092800.0,1646143702.0,1646144370.0,50902.0,51570.0,668.0,2993,AAL14,A21N,J,L,2765,A,AAL,AC,,,,LAX,LAX,06R,51029.0,51053.0,LAX,F/,259_AAL14
7309,265,LAX+ASDEX_20220301_142911_265,03/01/2022,14:18:18,1646092800.0,1646144298.0,1646144951.0,51498.0,52151.0,653.0,2999,QFA15,A332,J,H,1156,A,QFA,AC,,,,LAX,LAX,06R,51644.0,51665.0,LAX,B/,265_QFA15
7310,271,LAX+ASDEX_20220301_143358_271,03/01/2022,14:21:32,1646092800.0,1646144492.0,1646145238.0,51692.0,52438.0,746.0,3012,ASA150,B739,J,L,5763,A,ASA,AC,,,,LAX,LAX,06R,51816.0,51840.0,LAX,F/,271_ASA150
7311,272,LAX+ASDEX_20220301_143131_272,03/01/2022,14:23:35,1646092800.0,1646144615.0,1646145091.0,51815.0,52291.0,476.0,3013,LPE2476,B763,J,H,7340,A,LPE,AC,,,,LAX,LAX,06R,51948.0,51977.0,LAX,C/,272_LPE2476
7312,277,LAX+ASDEX_20220301_143647_277,03/01/2022,14:25:36,1646092800.0,1646144736.0,1646145407.0,51936.0,52607.0,671.0,3018,SKW5596,E75L,J,L,4770,A,SKW,AC,,,,LAX,LAX,06R,52076.0,52084.0,LAX,G/,277_SKW5596
7313,282,LAX+ASDEX_20220301_143822_282,03/01/2022,14:34:21,1646092800.0,1646145261.0,1646145502.0,52461.0,52702.0,241.0,3023,N999PR,H25B,J,S,4605,A,GA.N,GA,,,,LAX,LAX,25L,52603.0,52618.0,ADSB,H/,282_N999PR
7314,288,LAX+ASDEX_20220301_144132_288,03/01/2022,14:36:10,1646092800.0,1646145370.0,1646145692.0,52570.0,52892.0,322.0,3029,N702SS,H25B,J,S,4742,A,GA.N,GA,,,,LAX,LAX,25L,52716.0,52735.0,SMRADSB,H/,288_N702SS
7315,289,LAX+ASDEX_20220301_144759_289,03/01/2022,14:41:18,1646092800.0,1646145678.0,1646146079.0,52878.0,53279.0,401.0,3030,FDX1508,MD11,J,H,1553,A,FDX,AC,,,,LAX,LAX,25L,53010.0,53028.0,LAX,C/,289_FDX1508
7316,299,LAX+ASDEX_20220301_145102_299,03/01/2022,14:27:57,1646092800.0,1646144877.0,1646146262.0,52077.0,53462.0,1385.0,3040,CKS803,B763,J,H,6757,A,CKS,AC,,,,LAX,LAX,06R,52215.0,52241.0,LAX,C/,299_CKS803
7317,300,LAX+ASDEX_20220301_145227_300,03/01/2022,14:29:47,1646092800.0,1646144987.0,1646146347.0,52187.0,53547.0,1360.0,3041,CKS232,B77L,J,H,6626,A,CKS,AC,,,,LAX,LAX,06R,52316.0,52325.0,LAX,B/,300_CKS232
7318,302,LAX+ASDEX_20220301_145130_302,03/01/2022,14:39:39,1646092800.0,1646145579.0,1646146290.0,52779.0,53490.0,711.0,3043,SKW3758,E75L,J,L,2666,A,SKW,AC,,,,LAX,LAX,25L,52921.0,52927.0,LAX,G/,302_SKW3758
7319,303,LAX+ASDEX_20220301_145331_303,03/01/2022,14:39:49,1646092800.0,1646145589.0,1646146411.0,52789.0,53611.0,822.0,3044,SKW5897,E75L,J,L,4635,A,SKW,AC,,,,LAX,LAX,24R,52973.0,53004.0,LAX,G/,303_SKW5897
7320,304,LAX+ASDEX_20220301_145034_304,03/01/2022,14:42:22,1646092800.0,1646145742.0,1646146234.0,52942.0,53434.0,492.0,3045,SKW3612,E75L,J,L,766,A,SKW,AC,,,,LAX,LAX,24R,53114.0,53139.0,LAX,G/,304_SKW3612
7321,305,LAX+ASDEX_20220301_145326_305,03/01/2022,14:44:27,1646092800.0,1646145867.0,1646146406.0,53067.0,53606.0,539.0,3046,QFA93,A332,J,H,1460,A,QFA,AC,,,,LAX,LAX,25L,53222.0,53246.0,MODE_SADSB,B/,305_QFA93
7322,320,LAX+ASDEX_20220301_150240_320,03/01/2022,14:52:39,1646092800.0,1646146359.0,1646146960.0,53559.0,54160.0,601.0,3061,DAL1733,A321,J,L,4725,A,DAL,AC,,,,LAX,LAX,24R,53712.0,53738.0,LAX,F/,320_DAL1733
7323,329,LAX+ASDEX_20220301_150546_329,03/01/2022,14:54:57,1646092800.0,1646146497.0,1646147146.0,53697.0,54346.0,649.0,3070,SKW5426,CRJ2,J,L,3363,A,SKW,AC,,,,LAX,LAX,24R,53853.0,53876.0,SMR,G/,329_SKW5426
7324,330,LAX+ASDEX_20220301_150435_330,03/01/2022,14:55:30,1646092800.0,1646146530.0,1646147075.0,53730.0,54275.0,545.0,3071,THT2,B789,J,H,2624,A,THT,AC,,,,LAX,LAX,25L,53856.0,53884.0,LAX,B/,330_THT2
